venue_name,address,rating,reviews,price,type,lat,lng,day_of_week,hour,hour_label,busyness,busyness_info
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Tuesday,15,3 PM,7,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Tuesday,16,4 PM,11,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Tuesday,17,5 PM,14,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Tuesday,18,6 PM,16,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Tuesday,19,7 PM,18,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Tuesday,20,8 PM,20,Usually not too busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Tuesday,21,9 PM,18,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Tuesday,22,10 PM,18,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Tuesday,23,11 PM,16,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Tuesday,0,12 AM,13,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Tuesday,1,1 AM,8,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Tuesday,2,2 AM,5,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Wednesday,6,6 AM,0,
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Wednesday,7,7 AM,0,
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Wednesday,8,8 AM,0,
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Wednesday,9,9 AM,0,
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Wednesday,10,10 AM,0,
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Wednesday,11,11 AM,0,
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Wednesday,12,12 PM,0,
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Wednesday,13,1 PM,0,
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Wednesday,14,2 PM,0,
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Wednesday,15,3 PM,4,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Wednesday,16,4 PM,7,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Wednesday,17,5 PM,11,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Wednesday,18,6 PM,15,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Wednesday,19,7 PM,17,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Wednesday,20,8 PM,19,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Wednesday,21,9 PM,21,Usually not too busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Wednesday,22,10 PM,22,Usually not too busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Wednesday,23,11 PM,26,Usually not too busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Wednesday,0,12 AM,25,Usually not too busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Wednesday,1,1 AM,22,Usually not too busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Wednesday,2,2 AM,12,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Thursday,6,6 AM,0,
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Thursday,7,7 AM,0,
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Thursday,8,8 AM,0,
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Thursday,9,9 AM,0,
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Thursday,10,10 AM,0,
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Thursday,11,11 AM,0,
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Thursday,12,12 PM,0,
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Thursday,13,1 PM,0,
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Thursday,14,2 PM,0,
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Thursday,15,3 PM,10,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Thursday,16,4 PM,12,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Thursday,17,5 PM,9,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Thursday,18,6 PM,9,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Thursday,19,7 PM,11,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Thursday,20,8 PM,15,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Thursday,21,9 PM,21,Usually not too busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Thursday,22,10 PM,23,Usually not too busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Thursday,23,11 PM,23,Usually not too busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Thursday,0,12 AM,19,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Thursday,1,1 AM,12,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Thursday,2,2 AM,8,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Friday,6,6 AM,0,
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Friday,7,7 AM,0,
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Friday,8,8 AM,0,
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Friday,9,9 AM,3,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Friday,10,10 AM,3,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Friday,11,11 AM,2,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Friday,12,12 PM,3,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Friday,13,1 PM,3,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Friday,14,2 PM,5,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Friday,15,3 PM,8,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Friday,16,4 PM,10,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Friday,17,5 PM,14,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Friday,18,6 PM,25,Usually not too busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Friday,19,7 PM,38,Usually not too busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Friday,20,8 PM,53,Usually a little busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Friday,21,9 PM,63,Usually not too busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Friday,22,10 PM,71,Usually not too busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Friday,23,11 PM,70,Usually not too busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Friday,0,12 AM,53,Usually a little busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Friday,1,1 AM,36,Usually not too busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Friday,2,2 AM,16,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Saturday,6,6 AM,0,
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Saturday,7,7 AM,0,
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Saturday,8,8 AM,0,
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Saturday,9,9 AM,0,
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Saturday,10,10 AM,0,
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Saturday,11,11 AM,7,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Saturday,12,12 PM,6,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Saturday,13,1 PM,6,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Saturday,14,2 PM,7,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Saturday,15,3 PM,10,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Saturday,16,4 PM,18,Usually not busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Saturday,17,5 PM,27,Usually not too busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Saturday,18,6 PM,38,Usually not too busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Saturday,19,7 PM,51,Usually a little busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Saturday,20,8 PM,71,Usually not too busy
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Saturday,21,9 PM,88,Usually as busy as it gets
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Saturday,22,10 PM,100,Usually as busy as it gets
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Saturday,23,11 PM,94,Usually as busy as it gets
Cheers Bar and Grill,"103 S Dixie Way, South Bend, IN 46637",4.2,725,$10–20,"['Bar & grill', 'Karaoke bar', 'Live music venue', 'Pizza restaurant']",41.7156442,-86.25079009999999,Saturday,0,12 AM,73,Usually not too busy
